"icd","ccs","ccsdesc","icd_chp"
"E908",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9080",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9081",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9082",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9083",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9084",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9088",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9089",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E909",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9090",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9091",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9092",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9093",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9094",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9098",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9099",2611,"E Codes: Natural/environment","external causes of injury and supplemental classification"
"E9100",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9101",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9102",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9103",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9104",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9108",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E9109",2602,"E Codes: Drowning/submersion","external causes of injury and supplemental classification"
"E911",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E912",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9130",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9131",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9132",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9133",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9138",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E9139",2615,"E Codes: Suffocation","external causes of injury and supplemental classification"
"E914",2618,"E Codes: Other specified and classifiable","external causes of injury and supplemental classification"
"E915",2618,"E Codes: Other specified and classifiable","external causes of injury and supplemental classification"
"E916",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9170",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9171",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9172",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9173",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9174",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9175",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9176",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9177",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9178",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E9179",2614,"E Codes: Struck by- against","external causes of injury and supplemental classification"
"E918",2618,"E Codes: Other specified and classifiable","external causes of injury and supplemental classification"
"E9190",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9191",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9192",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9193",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9194",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9195",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9196",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9197",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9198",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9199",2606,"E Codes: Machinery","external causes of injury and supplemental classification"
"E9200",2601,"E Codes: Cut/pierce","external causes of injury and supplemental classification"
"E9201",2601,"E Codes: Cut/pierce","external causes of injury and supplemental classification"
"E9202",2601,"E Codes: Cut/pierce","external causes of injury and supplemental classification"
"E9203",2601,"E Codes: Cut/pierce","external causes of injury and supplemental classification"
"E9204",2601,"E Codes: Cut/pierce","external causes of injury and supplemental classification"
